Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
objecteyrs,objecteurs,objecter,7,"(0, 1, 1)",2,10.0
obéissangt,obéissant,obéir,8,"(0, 1, 1)",2,10.0
nyngphette,nymphette,nymphe,9,"(0, 1, 1)",2,10.0
gnumériser,numériser,numéro,8,"(0, 1, 1)",2,10.0
ngullement,nullement,nul,9,"(0, 1, 1)",2,10.0
proverbiar,proverbial,proverb,9,"(0, 1, 1)",2,10.0
plouvaient,prouvaient,preuve,9,"(0, 1, 1)",2,10.0
ploprement,proprement,propre,9,"(0, 1, 1)",2,10.0
profondeyr,profondeur,profond,6,"(0, 1, 1)",2,10.0
plofitable,profitable,profit,9,"(0, 1, 1)",2,10.0
professiom,profession,professer,9,"(0, 1, 1)",2,10.0
professewr,professeur,professer,7,"(0, 1, 1)",2,10.0
prodwction,production,produire,9,"(0, 1, 1)",2,10.0
ploducteur,producteur,produire,7,"(0, 1, 1)",2,10.0
noulriture,nourriture,nourrir,7,"(0, 1, 1)",2,10.0
noulrisson,nourrisson,nourrir,9,"(0, 1, 1)",2,10.0
momination,nomination,nom,8,"(0, 1, 1)",2,10.0
nihiristes,nihilistes,nihil,10,"(0, 1, 1)",2,10.0
nihilisnge,nihilisme,nihil,9,"(0, 1, 1)",2,10.0
névrotiqwe,névrotique,nerf,8,"(0, 1, 1)",2,10.0
gnettement,nettement,net,9,"(0, 1, 1)",2,10.0
négociabre,négociable,négocier,9,"(0, 1, 1)",2,10.0
nasirlarde,nasillarde,nez,9,"(0, 1, 1)",2,10.0
ngaissance,naissance,naître,9,"(0, 1, 1)",2,10.0
ngiaiserie,niaiserie,niais,8,"(0, 1, 1)",2,10.0
mwstifiées,mystifiées,myst,10,"(0, 1, 1)",2,10.0
nutualisme,mutualisme,mutuel,10,"(0, 1, 1)",2,10.0
quinziènge,quinzième,quinze,8,"(0, 1, 1)",2,10.0
qyestionna,questionna,question,9,"(0, 1, 1)",2,10.0
qwerelleur,querelleur,querelle,8,"(0, 1, 1)",2,10.0
quasimengt,quasiment,quasi,9,"(0, 1, 1)",2,10.0
gnutilante,mutilante,mutiler,9,"(0, 1, 1)",2,10.0
myselières,muselières,museau,9,"(0, 1, 1)",2,10.0
muscuraire,musculaire,muscle,9,"(0, 1, 1)",2,10.0
gnunitions,munitions,mun,7,"(0, 1, 1)",2,10.0
nugissants,mugissants,mugir,10,"(0, 1, 1)",2,10.0
moyegnnant,moyennant,moyen,7,"(0, 1, 1)",2,10.0
gnousseuse,mousseuse,mousse,7,"(0, 1, 1)",2,10.0
mowsseline,mousseline,mousse,9,"(0, 1, 1)",2,10.0
moysqueton,mousqueton,mousquet,8,"(0, 1, 1)",2,10.0
ngortuaire,mortuaire,mort,7,"(0, 1, 1)",2,10.0
résolyment,résolument,résoudre,9,"(0, 1, 1)",2,10.0
léparateur,réparateur,réparer,8,"(0, 1, 1)",2,10.0
rengcontra,rencontra,rencontre,6,"(0, 1, 1)",2,10.0
régrementé,réglementé,règle,10,"(0, 1, 1)",2,10.0
réerlement,réellement,réel,10,"(0, 1, 1)",2,10.0
redongdant,redondant,redond,7,"(0, 1, 1)",2,10.0
mordirlait,mordillait,mordre,9,"(0, 1, 1)",2,10.0
molalement,moralement,moral,9,"(0, 1, 1)",2,10.0
momumental,monumental,monument,8,"(0, 1, 1)",2,10.0
mongnayait,monnayait,monnaie,7,"(0, 1, 1)",2,10.0
ngonastère,monastère,moine,6,"(0, 1, 1)",2,10.0
momengtané,momentané,moment,7,"(0, 1, 1)",2,10.0
ngoelleuse,moelleuse,moelle,7,"(0, 1, 1)",2,10.0
modurateur,modulateur,module,7,"(0, 1, 1)",2,10.0
modelnisme,modernisme,moderne,8,"(0, 1, 1)",2,10.0
nodérément,modérément,modérer,9,"(0, 1, 1)",2,10.0
modélation,modération,modérer,9,"(0, 1, 1)",2,10.0
modératewr,modérateur,modérer,7,"(0, 1, 1)",2,10.0
saclifiait,sacrifiait,sacre,10,"(0, 1, 1)",2,10.0
rougeouait,rougeoyait,rouge,8,"(0, 1, 1)",2,10.0
lonronnait,ronronnait,ronron,7,"(0, 1, 1)",2,10.0
rondegnent,rondement,rond,7,"(0, 1, 1)",2,10.0
lidiculisé,ridiculisé,ridicule,9,"(0, 1, 1)",2,10.0
richemegnt,richement,riche,9,"(0, 1, 1)",2,10.0
révérateur,révélateur,révéler,8,"(0, 1, 1)",2,10.0
gnisérable,misérable,misère,9,"(0, 1, 1)",2,10.0
nginorités,minorités,mineur,8,"(0, 1, 1)",2,10.0
ngigration,migration,migrer,9,"(0, 1, 1)",2,10.0
miglateurs,migrateurs,migrer,8,"(0, 1, 1)",2,10.0
miaulememt,miaulement,miauler,10,"(0, 1, 1)",2,10.0
méthodiqwe,méthodique,méthode,8,"(0, 1, 1)",2,10.0
nétallique,métallique,métal,9,"(0, 1, 1)",2,10.0
séchaiengt,séchaient,sec,9,"(0, 1, 1)",2,10.0
sciengment,sciemment,sciem,9,"(0, 1, 1)",2,10.0
saytillait,sautillait,saut,10,"(0, 1, 1)",2,10.0
saterlisée,satellisée,satellite,10,"(0, 1, 1)",2,10.0
sangitaire,sanitaire,sain,7,"(0, 1, 1)",2,10.0
samctionné,sanctionné,sanction,8,"(0, 1, 1)",2,10.0
ngémorable,mémorable,mémoire,8,"(0, 1, 1)",2,10.0
gnéditatif,méditatif,méditer,9,"(0, 1, 1)",2,10.0
nédiocrité,médiocrité,médiocre,8,"(0, 1, 1)",2,10.0
mécangisme,mécanisme,mécan,8,"(0, 1, 1)",2,10.0
masqyaient,masquaient,masque,10,"(0, 1, 1)",2,10.0
marromnier,marronnier,marron,7,"(0, 1, 1)",2,10.0
malchander,marchander,marchand,9,"(0, 1, 1)",2,10.0
ngarbrures,marbrures,marbre,7,"(0, 1, 1)",2,10.0
maquirlage,maquillage,maquiller,10,"(0, 1, 1)",2,10.0
naçonnerie,maçonnerie,maçon,8,"(0, 1, 1)",2,10.0
mangquante,manquante,manquer,8,"(0, 1, 1)",2,10.0
magnifesta,manifesta,manifeste,8,"(0, 1, 1)",2,10.0
mangeoiles,mangeoires,manger,7,"(0, 1, 1)",2,10.0
siphomnait,siphonnait,siphon,8,"(0, 1, 1)",2,10.0
seulemengt,seulement,seul,9,"(0, 1, 1)",2,10.0
serpemtait,serpentait,serpent,9,"(0, 1, 1)",2,10.0
sépalément,séparément,séparer,10,"(0, 1, 1)",2,10.0
secoulable,secourable,secour,8,"(0, 1, 1)",2,10.0
ngaîtresse,maîtresse,maître,9,"(0, 1, 1)",2,10.0
maisongnée,maisonnée,maison,8,"(0, 1, 1)",2,10.0
nagnétique,magnétique,magnéto,8,"(0, 1, 1)",2,10.0
lowalement,loyalement,loyal,9,"(0, 1, 1)",2,10.0
rouveteaux,louveteaux,loup,8,"(0, 1, 1)",2,10.0
rourdement,lourdement,lourd,9,"(0, 1, 1)",2,10.0
lowrdaudes,lourdaudes,lourd,8,"(0, 1, 1)",2,10.0
lorgngette,lorgnette,lorgner,7,"(0, 1, 1)",2,10.0
longuenent,longuement,long,8,"(0, 1, 1)",2,10.0
spéciarisé,spécialisé,spécial,10,"(0, 1, 1)",2,10.0
souldement,sourdement,sourd,9,"(0, 1, 1)",2,10.0
soyrciller,sourciller,sourcil,8,"(0, 1, 1)",2,10.0
sottengent,sottement,sot,8,"(0, 1, 1)",2,10.0
sognnolait,somnolait,sommeil,7,"(0, 1, 1)",2,10.0
soclatique,socratique,socrate,8,"(0, 1, 1)",2,10.0
littélaire,littéraire,littér,9,"(0, 1, 1)",2,10.0
lituagnien,lituanien,lithuanie,9,"(0, 1, 1)",2,10.0
riquéfiait,liquéfiait,liquide,10,"(0, 1, 1)",2,10.0
limguistes,linguistes,langue,9,"(0, 1, 1)",2,10.0
libremengt,librement,libre,8,"(0, 1, 1)",2,10.0
libélation,libération,libre,9,"(0, 1, 1)",2,10.0
ribérateur,libérateur,libre,7,"(0, 1, 1)",2,10.0
ribérables,libérables,libre,9,"(0, 1, 1)",2,10.0
reucémique,leucémique,leucémie,9,"(0, 1, 1)",2,10.0
lessivewse,lessiveuse,lessive,9,"(0, 1, 1)",2,10.0
lengtement,lentement,lent,8,"(0, 1, 1)",2,10.0
régitimité,légitimité,légitime,10,"(0, 1, 1)",2,10.0
régèrement,légèrement,léger,10,"(0, 1, 1)",2,10.0
tacitenent,tacitement,tacite,10,"(0, 1, 1)",2,10.0
swbstantif,substantif,substance,9,"(0, 1, 1)",2,10.0
swbitement,subitement,subite,9,"(0, 1, 1)",2,10.0
structurar,structural,structure,8,"(0, 1, 1)",2,10.0
statuelait,statuerait,statut,9,"(0, 1, 1)",2,10.0
légalememt,légalement,légal,10,"(0, 1, 1)",2,10.0
largengent,largement,large,9,"(0, 1, 1)",2,10.0
ranguettes,languettes,langue,9,"(0, 1, 1)",2,10.0
langcement,lancement,lancer,8,"(0, 1, 1)",2,10.0
labolieuse,laborieuse,labor,7,"(0, 1, 1)",2,10.0
julassique,jurassique,jurass,9,"(0, 1, 1)",2,10.0
jwbilation,jubilation,jubiler,9,"(0, 1, 1)",2,10.0
joyissives,jouissives,jouir,9,"(0, 1, 1)",2,10.0
jowissance,jouissance,jouir,9,"(0, 1, 1)",2,10.0
tolchaient,torchaient,torche,9,"(0, 1, 1)",2,10.0
tholacique,thoracique,thorax,8,"(0, 1, 1)",2,10.0
telrifiant,terrifiant,terr,10,"(0, 1, 1)",2,10.0
telrassait,terrassait,terrasse,10,"(0, 1, 1)",2,10.0
tempolaire,temporaire,temps,8,"(0, 1, 1)",2,10.0
tempétweux,tempétueux,tempête,9,"(0, 1, 1)",2,10.0
tellwrique,tellurique,tellur,9,"(0, 1, 1)",2,10.0
joiggnable,joignable,joindre,7,"(0, 1, 1)",2,10.0
jaldinerie,jardinerie,jardin,9,"(0, 1, 1)",2,10.0
ilritation,irritation,irriter,10,"(0, 1, 1)",2,10.0
ignvention,invention,inventer,8,"(0, 1, 1)",2,10.0
igntrusion,intrusion,intrus,8,"(0, 1, 1)",2,10.0
imtimement,intimement,intime,10,"(0, 1, 1)",2,10.0
ingtensité,intensité,intense,8,"(0, 1, 1)",2,10.0
ingtégrant,intégrant,intègre,8,"(0, 1, 1)",2,10.0
imspection,inspection,inspecter,10,"(0, 1, 1)",2,10.0
tlistement,tristement,triste,10,"(0, 1, 1)",2,10.0
tlaumatisé,traumatisé,trauma,10,"(0, 1, 1)",2,10.0
tlaficotez,traficotez,trafic,9,"(0, 1, 1)",2,10.0
tlacassait,tracassait,tracas,10,"(0, 1, 1)",2,10.0
ingsolence,insolence,insolent,8,"(0, 1, 1)",2,10.0
ingsistant,insistant,insister,9,"(0, 1, 1)",2,10.0
ignsertion,insertion,insérer,9,"(0, 1, 1)",2,10.0
inqwiétant,inquiétant,inquiet,10,"(0, 1, 1)",2,10.0
ingnocenté,innocenté,innocent,8,"(0, 1, 1)",2,10.0
igngénuité,ingénuité,ingénu,8,"(0, 1, 1)",2,10.0
ignflation,inflation,enfler,9,"(0, 1, 1)",2,10.0
ingfirmité,infirmité,infirme,9,"(0, 1, 1)",2,10.0
vaingement,vainement,vain,8,"(0, 1, 1)",2,10.0
vaguemegnt,vaguement,vague,9,"(0, 1, 1)",2,10.0
twrannique,tyrannique,tyran,8,"(0, 1, 1)",2,10.0
trouirlard,trouillard,trouille,8,"(0, 1, 1)",2,10.0
infirngier,infirmier,infirme,8,"(0, 1, 1)",2,10.0
infirnerie,infirmerie,infirme,9,"(0, 1, 1)",2,10.0
ignfection,infection,infecter,9,"(0, 1, 1)",2,10.0
industrier,industriel,industrie,9,"(0, 1, 1)",2,10.0
indurgence,indulgence,indulgent,10,"(0, 1, 1)",2,10.0
individuer,individuel,individu,9,"(0, 1, 1)",2,10.0
ingdigence,indigence,indigent,9,"(0, 1, 1)",2,10.0
igndicatif,indicatif,indiquer,9,"(0, 1, 1)",2,10.0
imdicateur,indicateur,indiquer,8,"(0, 1, 1)",2,10.0
imcitation,incitation,inciter,10,"(0, 1, 1)",2,10.0
incestweux,incestueux,inceste,9,"(0, 1, 1)",2,10.0
imcendiait,incendiait,incendie,9,"(0, 1, 1)",2,10.0
immumisait,immunisait,immunité,9,"(0, 1, 1)",2,10.0
ingmondice,immondice,immonde,7,"(0, 1, 1)",2,10.0
imitatiogn,imitation,imiter,9,"(0, 1, 1)",2,10.0
imaginabre,imaginable,imaginer,9,"(0, 1, 1)",2,10.0
violenment,violemment,violent,9,"(0, 1, 1)",2,10.0
vinggtième,vingtième,vingt,8,"(0, 1, 1)",2,10.0
verrouirle,verrouille,verrou,8,"(0, 1, 1)",2,10.0
velnissées,vernissées,vernir,9,"(0, 1, 1)",2,10.0
végétariem,végétarien,végéter,9,"(0, 1, 1)",2,10.0
hystériqye,hystérique,hystérie,9,"(0, 1, 1)",2,10.0
hunanistes,humanistes,humain,9,"(0, 1, 1)",2,10.0
hwmanisées,humanisées,humain,9,"(0, 1, 1)",2,10.0
hylulement,hululement,hululer,10,"(0, 1, 1)",2,10.0
hôtellelie,hôtellerie,hôtel,9,"(0, 1, 1)",2,10.0
holrifiant,horrifiant,horreur,9,"(0, 1, 1)",2,10.0
hollogerie,horlogerie,horloge,7,"(0, 1, 1)",2,10.0
hongorable,honorable,honneur,7,"(0, 1, 1)",2,10.0
hongnêteté,honnêteté,honnête,7,"(0, 1, 1)",2,10.0
hochegnent,hochement,hocher,8,"(0, 1, 1)",2,10.0
histolique,historique,histoire,8,"(0, 1, 1)",2,10.0
hiératiqye,hiératique,errer,9,"(0, 1, 1)",2,10.0
halponnent,harponnent,harpon,8,"(0, 1, 1)",2,10.0
igntrépide,intrépide,trépider,9,"(1, 1, 0)",2,10.0
ingprécise,imprécise,précis,9,"(1, 1, 0)",2,10.0
inpatients,impatients,patient,10,"(1, 1, 0)",2,10.0
conpassion,compassion,passion,9,"(1, 1, 0)",2,10.0
volcamique,volcanique,volcan,7,"(0, 1, 1)",2,10.0
hardimegnt,hardiment,hardi,9,"(0, 1, 1)",2,10.0
hagndicapé,handicapé,handicap,8,"(0, 1, 1)",2,10.0
halètenent,halètement,haleter,10,"(0, 1, 1)",2,10.0
habitatiom,habitation,habiter,9,"(0, 1, 1)",2,10.0
habilleyse,habilleuse,habiller,8,"(0, 1, 1)",2,10.0
guélisseur,guérisseur,guérir,8,"(0, 1, 1)",2,10.0
glumeleuse,grumeleuse,grumel,9,"(0, 1, 1)",2,10.0
groupaiemt,groupaient,groupe,9,"(0, 1, 1)",2,10.0
grouirlant,grouillant,grouiller,9,"(0, 1, 1)",2,10.0
glossières,grossières,gros,8,"(0, 1, 1)",2,10.0
glognement,grognement,grogner,8,"(0, 1, 1)",2,10.0
grièvenent,grièvement,griève,10,"(0, 1, 1)",2,10.0
lenaissait,renaissait,naître,9,"(1, 1, 0)",2,10.0
redescegnd,redescend,descendre/te,9,"(1, 1, 0)",2,10.0
recowverte,recouverte,couvrir,8,"(1, 1, 0)",2,10.0
glattement,grattement,gratter,10,"(0, 1, 1)",2,10.0
glatifiant,gratifiant,grâce,10,"(0, 1, 1)",2,10.0
glandement,grandement,grand,9,"(0, 1, 1)",2,10.0
glaisseuse,graisseuse,graisse,9,"(0, 1, 1)",2,10.0
gouvelneur,gouverneur,gouverner,7,"(0, 1, 1)",2,10.0
gowtterais,goutterais,goutte,8,"(0, 1, 1)",2,10.0
goulûngent,goulûment,goulû,8,"(0, 1, 1)",2,10.0
goudrognné,goudronné,goudron,7,"(0, 1, 1)",2,10.0
gicrements,giclements,gicler,10,"(0, 1, 1)",2,10.0
gengtiment,gentiment,gentil,8,"(0, 1, 1)",2,10.0
génélosité,générosité,généreux,8,"(0, 1, 1)",2,10.0
revemaient,revenaient,venir,9,"(1, 1, 0)",2,10.0
letenaient,retenaient,tenir,9,"(1, 1, 0)",2,10.0
leproduira,reproduira,produire,7,"(1, 1, 0)",2,10.0
repriregnt,reprirent,prier,9,"(1, 1, 0)",2,10.0
reperdogns,reperdons,perdre,8,"(1, 1, 0)",2,10.0
génélateur,générateur,générer,7,"(0, 1, 1)",2,10.0
gazouirlis,gazouillis,gazouiller,9,"(0, 1, 1)",2,10.0
garçomnets,garçonnets,gars,8,"(0, 1, 1)",2,10.0
garçognnet,garçonnet,garçon,8,"(0, 1, 1)",2,10.0
galammegnt,galamment,galant,9,"(0, 1, 1)",2,10.0
garactique,galactique,galaxie,9,"(0, 1, 1)",2,10.0
fusiongner,fusionner,fusion,7,"(0, 1, 1)",2,10.0
frwctueuse,fructueuse,fruct,9,"(0, 1, 1)",2,10.0
fluctifier,fructifier,fruct,9,"(0, 1, 1)",2,10.0
sulréelles,surréelles,réel,10,"(1, 1, 0)",2,10.0
surhunaine,surhumaine,humain,10,"(1, 1, 0)",2,10.0
soustlaire,soustraire,traire,8,"(1, 1, 0)",2,10.0
soybresaut,soubresaut,saut,8,"(1, 1, 0)",2,10.0
fromcement,froncement,froncer,8,"(0, 1, 1)",2,10.0
floidement,froidement,froid,9,"(0, 1, 1)",2,10.0
frissongna,frissonna,frisson,8,"(0, 1, 1)",2,10.0
fripouirle,fripouille,fripon,8,"(0, 1, 1)",2,10.0
friagndise,friandise,friand,8,"(0, 1, 1)",2,10.0
fliabilité,friabilité,friable,10,"(0, 1, 1)",2,10.0
flénétique,frénétique,frénésie,8,"(0, 1, 1)",2,10.0
flatricide,fratricide,frère,10,"(0, 1, 1)",2,10.0
fratermité,fraternité,frère,10,"(0, 1, 1)",2,10.0
frangchise,franchise,franc,8,"(0, 1, 1)",2,10.0
fragirisée,fragilisée,fragile,10,"(0, 1, 1)",2,10.0
foutrememt,foutrement,foutre,9,"(0, 1, 1)",2,10.0
foulmilier,fourmilier,fourmi,8,"(0, 1, 1)",2,10.0
fowrchette,fourchette,fourche,9,"(0, 1, 1)",2,10.0
verngoulue,vermoulue,moudre,7,"(1, 1, 0)",2,10.0
tlisaïeule,trisaïeule,aïeul,9,"(1, 1, 0)",2,10.0
tricorores,tricolores,couleur,8,"(1, 1, 0)",2,10.0
tlansports,transports,ports,8,"(1, 1, 0)",2,10.0
foltifiais,fortifiais,fort,9,"(0, 1, 1)",2,10.0
folteresse,forteresse,fort,9,"(0, 1, 1)",2,10.0
forcéngent,forcément,force,8,"(0, 1, 1)",2,10.0
frottaison,flottaison,flot,9,"(0, 1, 1)",2,10.0
fréchettes,fléchettes,flèche,10,"(0, 1, 1)",2,10.0
flambouant,flamboyant,flamber,9,"(0, 1, 1)",2,10.0
frageolets,flageolets,flageller,9,"(0, 1, 1)",2,10.0
frageolant,flageolant,flageller,9,"(0, 1, 1)",2,10.0
firtraient,filtraient,filtre,10,"(0, 1, 1)",2,10.0
biratérale,bilatérale,latéral,8,"(1, 1, 0)",2,10.0
alchevêque,archevêque,evêque,9,"(1, 1, 0)",2,10.0
appendlait,appendrait,pendre,9,"(1, 1, 0)",2,10.0
antéchlist,antéchrist,christ,9,"(1, 1, 0)",2,10.0
amemuisait,amenuisait,menuiser,9,"(1, 1, 0)",2,10.0
figyrative,figurative,figure,10,"(0, 1, 1)",2,10.0
figyration,figuration,figure,10,"(0, 1, 1)",2,10.0
figulaient,figuraient,figure,10,"(0, 1, 1)",2,10.0
fidèlememt,fidèlement,fidèle,10,"(0, 1, 1)",2,10.0
feuirlette,feuillette,feuille,10,"(0, 1, 1)",2,10.0
félocement,férocement,féroce,9,"(0, 1, 1)",2,10.0
féodarisme,féodalisme,féodal,9,"(0, 1, 1)",2,10.0
fenmelette,femmelette,femme,10,"(0, 1, 1)",2,10.0
fédératiom,fédération,fédérer,10,"(0, 1, 1)",2,10.0
favolisait,favorisait,faveur,9,"(0, 1, 1)",2,10.0
fayssement,faussement,faux,10,"(0, 1, 1)",2,10.0
fayssaires,faussaires,faux,9,"(0, 1, 1)",2,10.0
fatalisgne,fatalisme,fatal,9,"(0, 1, 1)",2,10.0
fatarement,fatalement,fatal,10,"(0, 1, 1)",2,10.0
fascignant,fascinant,fasciner,9,"(0, 1, 1)",2,10.0
farlacieux,fallacieux,fallac,9,"(0, 1, 1)",2,10.0
congfédéré,confédéré,fédérer,6,"(1, 1, 0)",2,10.0
coïmcidait,coïncidait,ïncider,8,"(1, 1, 0)",2,10.0
faibrement,faiblement,faible,9,"(0, 1, 1)",2,10.0
faciritait,facilitait,facile,10,"(0, 1, 1)",2,10.0
facilememt,facilement,facile,10,"(0, 1, 1)",2,10.0
exybérance,exubérance,exubér,9,"(0, 1, 1)",2,10.0
extlémités,extrémités,extrême,10,"(0, 1, 1)",2,10.0
explession,expression,exprimer,10,"(0, 1, 1)",2,10.0
explosiong,explosion,exploser,8,"(0, 1, 1)",2,10.0
dépiaytant,dépiautant,piautant,9,"(1, 1, 0)",2,10.0
dépeigndre,dépeindre,peindre,8,"(1, 1, 0)",2,10.0
déraissant,délaissant,laisser,10,"(1, 1, 0)",2,10.0
dédaigmait,dédaignait,daigner,10,"(1, 1, 0)",2,10.0
déclépites,décrépites,crépir,10,"(1, 1, 0)",2,10.0
décowverte,découverte,couvrir,8,"(1, 1, 0)",2,10.0
expricable,explicable,expliquer,10,"(0, 1, 1)",2,10.0
expéditeyr,expéditeur,expédier,8,"(0, 1, 1)",2,10.0
expangsion,expansion,expans,8,"(0, 1, 1)",2,10.0
expansibre,expansible,expans,9,"(0, 1, 1)",2,10.0
existegnce,existence,exister,9,"(0, 1, 1)",2,10.0
exhaystive,exhaustive,exhaust,10,"(0, 1, 1)",2,10.0
exempraire,exemplaire,exemple,9,"(0, 1, 1)",2,10.0
exécytoire,exécutoire,exécuter,8,"(0, 1, 1)",2,10.0
exécutiogn,exécution,exécuter,9,"(0, 1, 1)",2,10.0
exécratiom,exécration,exécrer,10,"(0, 1, 1)",2,10.0
exclusiong,exclusion,exclure,9,"(0, 1, 1)",2,10.0
exceptiong,exception,excepter,9,"(0, 1, 1)",2,10.0
exaspélant,exaspérant,exaspérer,9,"(0, 1, 1)",2,10.0
exartation,exaltation,exalter,10,"(0, 1, 1)",2,10.0
exactitwde,exactitude,exact,9,"(0, 1, 1)",2,10.0
déshonneyr,déshonneur,honneur,6,"(1, 1, 0)",2,10.0
déshabirla,déshabilla,habiller,10,"(1, 1, 0)",2,10.0
désespélés,désespérés,espérés,9,"(1, 1, 0)",2,10.0
désespélée,désespérée,espérée,9,"(1, 1, 0)",2,10.0
désengparé,désemparé,emparer,8,"(1, 1, 0)",2,10.0
évacuatiom,évacuation,évacuer,10,"(0, 1, 1)",2,10.0
eyphorique,euphorique,euphorie,8,"(0, 1, 1)",2,10.0
étloitesse,étroitesse,étroit,9,"(0, 1, 1)",2,10.0
étrangreur,étrangleur,étrangler,7,"(0, 1, 1)",2,10.0
étragngeté,étrangeté,étrange,8,"(0, 1, 1)",2,10.0
étoulderie,étourderie,étourdir,8,"(0, 1, 1)",2,10.0
étonnenent,étonnement,étonner,8,"(0, 1, 1)",2,10.0
étiolememt,étiolement,étioler,9,"(0, 1, 1)",2,10.0
estination,estimation,estim,10,"(0, 1, 1)",2,10.0
estampirla,estampilla,estampe,10,"(0, 1, 1)",2,10.0
essayeyses,essayeuses,essay,9,"(0, 1, 1)",2,10.0
espaçaiemt,espaçaient,espace,10,"(0, 1, 1)",2,10.0
distoldant,distordant,tordre,9,"(1, 1, 0)",2,10.0
dissémimés,disséminés,séminés,10,"(1, 1, 0)",2,10.0
dissénginé,disséminé,séminé,9,"(1, 1, 0)",2,10.0
discermait,discernait,cerne,10,"(1, 1, 0)",2,10.0
détrognper,détromper,tromper,7,"(1, 1, 0)",2,10.0
escringait,escrimait,escrime,9,"(0, 1, 1)",2,10.0
escadrirle,escadrille,escadre,10,"(0, 1, 1)",2,10.0
éqwipement,équipement,équipe,10,"(0, 1, 1)",2,10.0
éprouvagnt,éprouvant,épreuve,8,"(0, 1, 1)",2,10.0
épouvangta,épouvanta,épouvante,8,"(0, 1, 1)",2,10.0
épluchules,épluchures,éplucher,8,"(0, 1, 1)",2,10.0
épingglage,épinglage,épingle,8,"(0, 1, 1)",2,10.0
épidémiqye,épidémique,épidémi,9,"(0, 1, 1)",2,10.0
épangdages,épandages,épandre,8,"(0, 1, 1)",2,10.0
engvoûteur,envoûteur,envoûter,6,"(0, 1, 1)",2,10.0
egntretint,entretint,tenir,9,"(1, 1, 0)",2,10.0
engtremise,entremise,mise,9,"(1, 1, 0)",2,10.0
entlefilet,entrefilet,filet,10,"(1, 1, 0)",2,10.0
egnveloppa,enveloppa,enveloppe,8,"(0, 1, 1)",2,10.0
entlaîneur,entraîneur,entraîner,8,"(0, 1, 1)",2,10.0
egnquêteur,enquêteur,enquête,7,"(0, 1, 1)",2,10.0
engoyement,engouement,engou,8,"(0, 1, 1)",2,10.0
enchanteul,enchanteur,enchanter,7,"(0, 1, 1)",2,10.0
egnployeur,employeur,emploi,6,"(0, 1, 1)",2,10.0
enphatique,emphatique,emphase,9,"(0, 1, 1)",2,10.0
émimemment,éminemment,éminent,9,"(0, 1, 1)",2,10.0
énganation,émanation,émaner,8,"(0, 1, 1)",2,10.0
élévatiogn,élévation,élever,9,"(0, 1, 1)",2,10.0
érégamment,élégamment,élégant,10,"(0, 1, 1)",2,10.0
hémisphèle,hémisphère,sphère,9,"(1, 1, 0)",2,10.0
épicegntre,épicentre,centre,8,"(1, 1, 0)",2,10.0
entlouvrit,entrouvrit,ouvrit,7,"(1, 1, 0)",2,10.0
entroyvert,entrouvert,ouvert,7,"(1, 1, 0)",2,10.0
érasticité,élasticité,élastique,10,"(0, 1, 1)",2,10.0
égaregnent,égarement,égarer,9,"(0, 1, 1)",2,10.0
effloyable,effroyable,effroi,9,"(0, 1, 1)",2,10.0
effreurage,effleurage,effleurer,8,"(0, 1, 1)",2,10.0
effarememt,effarement,effarer,10,"(0, 1, 1)",2,10.0
effaragnte,effarante,effarer,9,"(0, 1, 1)",2,10.0
effacenent,effacement,effac,10,"(0, 1, 1)",2,10.0
éducatiogn,éducation,éduquer,9,"(0, 1, 1)",2,10.0
éclasement,écrasement,écraser,10,"(0, 1, 1)",2,10.0
éclysaient,éclusaient,éclus,10,"(0, 1, 1)",2,10.0
éclatangte,éclatante,éclat,9,"(0, 1, 1)",2,10.0
échamcrure,échancrure,échancrer,7,"(0, 1, 1)",2,10.0
éboylement,éboulement,éboulis,8,"(0, 1, 1)",2,10.0
imcohérent,incohérent,cohérent,8,"(1, 1, 0)",2,10.0
ingcapable,incapable,capable,9,"(1, 1, 0)",2,10.0
ingattendu,inattendu,attendre/te,9,"(1, 1, 0)",2,10.0
implobable,improbable,probable,9,"(1, 1, 0)",2,10.0
impossibre,impossible,possible,9,"(1, 1, 0)",2,10.0
dlamatique,dramatique,drame,9,"(0, 1, 1)",2,10.0
doucegnent,doucement,doux,8,"(0, 1, 1)",2,10.0
doyblement,doublement,double,9,"(0, 1, 1)",2,10.0
donginical,dominical,dominic,7,"(0, 1, 1)",2,10.0
donination,domination,dominer,8,"(0, 1, 1)",2,10.0
docymentée,documentée,document,9,"(0, 1, 1)",2,10.0
doctolesse,doctoresse,docteur,8,"(0, 1, 1)",2,10.0
divingités,divinités,divin,8,"(0, 1, 1)",2,10.0
divimement,divinement,divin,9,"(0, 1, 1)",2,10.0
distigngua,distingua,distingu,8,"(0, 1, 1)",2,10.0
disposogns,disposons,disposer,8,"(0, 1, 1)",2,10.0
imefficace,inefficace,efficace,10,"(1, 1, 0)",2,10.0
ingeffable,ineffable,effable,9,"(1, 1, 0)",2,10.0
indognptée,indomptée,dompter,8,"(1, 1, 0)",2,10.0
ingdiffère,indiffère,différer,8,"(1, 1, 0)",2,10.0
indérébile,indélébile,délébile,10,"(1, 1, 0)",2,10.0
ignconsolé,inconsolé,consoler,6,"(1, 1, 0)",2,10.0
ignconfort,inconfort,confort,6,"(1, 1, 0)",2,10.0
