Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
abordage,bord,"(1, 1, 1)",1.22,3,8,4.98,2.9
aversion,verse,"(1, 1, 1)",0.97,3,8,3.7,3.27
effusion,être,"(1, 1, 1)",1.73,3,8,6.38,2.92
exiguïté,exigu,"(0, 1, 1)",0.0,2,8,2.6,2.31
estampée,estampe,"(0, 1, 1)",0.0,2,8,3.01,1.19
estivant,estiv,"(0, 1, 1)",0.29,2,8,0.0,1.37
étatique,état,"(0, 1, 1)",0.07,2,8,5.62,3.4
étiqueté,étiquette,"(0, 1, 1)",0.31,2,8,4.05,2.82
excluait,exclure,"(0, 1, 1)",2.31,2,8,3.83,2.72
choquait,choc,"(0, 1, 1)",16.51,2,8,4.48,2.37
chaînons,chaîne,"(0, 1, 1)",0.04,2,8,4.82,2.14
chambrée,chambre,"(0, 1, 1)",0.98,2,8,5.24,2.43
charmeur,charme,"(0, 1, 1)",1.81,2,8,4.35,2.97
chasteté,chaste,"(0, 1, 1)",2.37,2,8,2.76,3.09
déraille,railler,"(1, 1, 1)",3.55999999999999,3,8,2.57,2.86
dérision,rire,"(1, 1, 1)",1.27,3,8,4.79,3.43
causerie,cause,"(0, 1, 1)",0.3,2,8,5.4,2.73
causette,cause,"(0, 1, 1)",0.69,2,8,5.4,2.58
cavaleur,cavaler,"(0, 1, 1)",0.18,2,8,2.07,1.42
célérité,célér,"(0, 1, 1)",0.26,2,8,0.0,2.61
équestre,équ,"(0, 1, 1)",0.28,2,8,1.69,3.35
équipier,équipe,"(0, 1, 1)",3.07,2,8,5.48,3.27
éraflure,érafler,"(0, 1, 1)",1.0,2,8,1.46,1.95
ermitage,ermite,"(0, 1, 1)",0.04,2,8,3.24,3.05
érotisme,éros,"(0, 1, 1)",1.64,2,8,2.62,3.12
escadron,escadre,"(0, 1, 1)",4.68,2,8,3.35,3.43
escalada,escalade,"(0, 1, 1)",3.27,2,8,3.91,1.84
provenir,venir,"(1, 1, 1)",1.36,3,8,5.18,3.36
recodage,code,"(1, 1, 1)",0.01,3,8,5.0,1.17
clapotis,clapot,"(0, 1, 1)",0.3,2,8,1.74,2.28
désabusé,abus,"(1, 1, 1)",0.21,3,8,4.44,2.93
cheminot,chemin,"(0, 1, 1)",1.41,2,8,5.05,2.84
chéquier,chèque,"(0, 1, 1)",1.72,2,8,4.1,2.84
chevreau,chèvre,"(0, 1, 1)",0.84,2,8,3.88,2.64
chimiste,chimie,"(0, 1, 1)",1.6,2,8,4.25,3.44
essayage,essay,"(0, 1, 1)",1.83999999999999,2,8,2.66,2.85
enfantin,enfant,"(0, 1, 1)",3.39,2,8,5.27,3.17
revoyure,voy,"(1, 1, 1)",0.28,3,8,2.66,2.18
symétrie,mètre,"(1, 1, 1)",1.2,3,8,4.06,3.43
apparent,paraître,"(1, 1, 1)",3.11,3,8,4.32,3.45
énormité,énorme,"(0, 1, 1)",0.16,2,8,4.74,2.78
enviable,envie,"(0, 1, 1)",0.73,2,8,5.19,3.01
démesuré,mesure,"(1, 1, 1)",1.26,3,8,5.2,3.08
démineur,mine,"(1, 1, 1)",0.17,3,8,4.44,2.4
dénivelé,niveau,"(1, 1, 1)",0.03,3,8,5.42,3.18
dépanner,panne,"(1, 1, 1)",1.95,3,8,4.17,3.15
ciselure,ciseau,"(0, 1, 1)",0.0,2,8,3.06,1.73
civilisé,civil,"(0, 1, 1)",6.33,2,8,4.48,3.33
civilité,civil,"(0, 1, 1)",0.9,2,8,4.48,2.83
esquissa,esquisse,"(0, 1, 1)",0.36,2,8,3.37,2.13
épineuse,épine,"(0, 1, 1)",1.01,2,8,3.32,2.93
épuisant,épuiser,"(0, 1, 1)",2.02,2,8,3.19,3.22
classeur,classe,"(0, 1, 1)",0.69,2,8,5.14,2.99
dégivrer,givre,"(1, 1, 1)",0.11,3,8,2.76,1.63
dégonfle,gonfler,"(1, 1, 1)",8.09,3,8,3.57,2.62
délibéré,libre,"(1, 1, 1)",2.28,3,8,5.11,3.44
délimité,limite,"(1, 1, 1)",0.03,3,8,4.86,2.96
démarqué,marque,"(1, 1, 1)",0.62,3,8,5.02,2.54
clochait,cloche,"(0, 1, 1)",0.93,2,8,4.0,2.38
envoyeur,envoi,"(0, 1, 1)",0.21,2,8,4.38,2.4
édifiant,édifier,"(0, 1, 1)",0.76,2,8,3.17,3.08
égoutier,égout,"(0, 1, 1)",0.01,2,8,3.37,1.55
éjecteur,éjecter,"(0, 1, 1)",0.1,2,8,2.94,1.75
éjection,éjecter,"(0, 1, 1)",0.42,2,8,2.94,2.81
élitiste,élite,"(0, 1, 1)",0.3,2,8,4.24,3.01
émaillée,émail,"(0, 1, 1)",0.19,2,8,3.21,2.87
émouvait,émouvoir,"(0, 1, 1)",1.32,2,8,3.07,1.48
emprunta,emprunt,"(0, 1, 1)",30.46,2,8,3.95,2.21
accéléra,célér,"(1, 1, 1)",15.94,3,8,0.0,2.35
accoster,cost,"(1, 1, 1)",0.67,3,8,3.55,2.9
accouché,coucher,"(1, 1, 1)",3.08,3,8,4.56,3.26
accrocha,croche,"(1, 1, 1)",52.41,3,8,2.94,2.09
écrasant,écraser,"(0, 1, 1)",1.4,2,8,3.91,3.16
écriteau,écrire,"(0, 1, 1)",2.2,2,8,4.87,2.76
cocufier,cocu,"(0, 1, 1)",0.04,2,8,3.14,1.49
coléreux,colère,"(0, 1, 1)",0.73,2,8,4.65,2.27
colonisé,colon,"(0, 1, 1)",0.3,2,8,3.41,3.19
colorait,couleur,"(0, 1, 1)",3.35,2,8,4.91,1.2
colossal,colosse,"(0, 1, 1)",1.31,2,8,3.11,3.18
comblait,comble,"(0, 1, 1)",7.23,2,8,3.96,2.05
comblant,comble,"(0, 1, 1)",0.02,2,8,3.96,2.43
commanda,commande,"(0, 1, 1)",37.29,2,8,4.58,2.97
compléta,complet,"(0, 1, 1)",2.69,2,8,4.66,2.19
classait,classe,"(0, 1, 1)",83.96,2,8,5.14,2.45
droguait,drogue,"(0, 1, 1)",27.83,2,8,4.46,1.79
droiture,droit,"(0, 1, 1)",1.33,2,8,5.56,2.99
drôlerie,drôle,"(0, 1, 1)",0.14,2,8,4.84,2.52
dynamite,dynamo,"(0, 1, 1)",8.32,2,8,3.26,3.32
ébéniste,ébène,"(0, 1, 1)",0.11,2,8,3.03,2.77
écartelé,écart,"(0, 1, 1)",0.44,2,8,4.39,2.65
éclosion,éclore,"(0, 1, 1)",0.1,2,8,3.02,3.32
coquelet,coque,"(0, 1, 1)",0.1,2,8,3.97,1.85
décrispe,crisper,"(1, 1, 1)",0.09,3,8,2.15,1.08
décrocha,croche,"(1, 1, 1)",23.5499999999999,3,8,2.94,2.34
défiguré,figure,"(1, 1, 1)",2.0,3,8,4.74,2.87
défroqué,froque,"(1, 1, 1)",0.16,3,8,1.1,2.26
conforta,confort,"(0, 1, 1)",0.0,2,8,4.18,1.59
conjugal,conjuguer,"(0, 1, 1)",4.17,2,8,3.12,3.28
écouteur,écouter,"(0, 1, 1)",1.33999999999999,2,8,4.71,2.78
accalmie,calme,"(1, 1, 1)",0.46,3,8,4.86,2.84
affaibli,faible,"(1, 1, 1)",6.61,3,8,4.91,3.49
affermir,ferme,"(1, 1, 1)",0.18,3,8,4.87,2.44
affluant,flux,"(1, 1, 1)",0.11,3,8,4.27,1.79
affolant,fou,"(1, 1, 1)",0.1,3,8,4.9,2.66
dompteur,dompter,"(0, 1, 1)",1.11,2,8,2.99,2.54
douanier,douane,"(0, 1, 1)",2.58,2,8,3.68,3.1
doublure,double,"(0, 1, 1)",3.84,2,8,4.99,3.44
douzième,douze,"(0, 1, 1)",0.68,2,8,4.52,3.47
dragueur,draguer,"(0, 1, 1)",0.59,2,8,3.64,2.82
coutelas,couteau,"(0, 1, 1)",0.02,2,8,4.32,2.09
contenta,content,"(0, 1, 1)",13.12,2,8,4.74,2.72
déchaîna,chaîne,"(1, 1, 1)",6.95,3,8,4.82,1.86
décharné,chair,"(1, 1, 1)",0.33,3,8,4.23,2.19
décrasse,crasse,"(1, 1, 1)",0.07,3,8,3.32,1.66
écumante,écume,"(0, 1, 1)",0.01,2,8,3.14,1.22
dressage,dresser,"(0, 1, 1)",0.58,2,8,3.76,3.22
draperie,drap,"(0, 1, 1)",0.02,2,8,3.51,2.27
annotant,note,"(1, 1, 1)",0.0,3,8,4.96,1.23
apaisant,paix,"(1, 1, 1)",1.22,3,8,4.97,3.01
apprécia,prix,"(1, 1, 1)",74.2599999999999,3,8,5.59,2.18
approcha,proche,"(1, 1, 1)",144.84,3,8,5.01,3.16
cordages,corde,"(0, 1, 1)",0.11,2,8,4.11,2.91
cornette,corne,"(0, 1, 1)",0.03,2,8,3.61,2.53
couchage,coucher,"(0, 1, 1)",1.86,2,8,4.56,3.06
couperet,couper,"(0, 1, 1)",0.42,2,8,4.53,2.72
courette,courir,"(0, 1, 1)",0.0,2,8,4.47,1.8
coursier,courir,"(0, 1, 1)",4.06,2,8,4.47,2.99
coursive,courir,"(0, 1, 1)",0.35,2,8,4.47,2.26
courtage,court,"(0, 1, 1)",0.36,2,8,4.94,3.11
éclusier,éclus,"(0, 1, 1)",0.0,2,8,0.0,1.88
docilité,docile,"(0, 1, 1)",0.14,2,8,3.17,2.49
achemina,chemin,"(1, 1, 1)",0.61,3,8,5.05,1.23
assimilé,simil,"(1, 1, 1)",1.06999999999999,3,8,0.0,3.45
assoiffé,soif,"(1, 1, 1)",1.56,3,8,4.05,2.76
assombri,sombre,"(1, 1, 1)",1.55,3,8,4.42,2.49
assourdi,sourd,"(1, 1, 1)",0.08,3,8,3.75,1.74
athéisme,thé,"(1, 1, 1)",0.29,3,8,4.34,3.29
attendri,tendre,"(1, 1, 1)",2.51999999999999,3,8,4.17,2.34
dérapage,déraper,"(0, 1, 1)",0.79,2,8,2.84,3.27
dadaïsme,dada,"(0, 1, 1)",0.01,2,8,3.17,2.0
coûteuse,coût,"(0, 1, 1)",2.83,2,8,4.67,3.46
craintif,craindre,"(0, 1, 1)",1.38,2,8,4.1,2.66
débarqua,barque,"(1, 1, 1)",23.9199999999999,3,8,3.51,2.58
déboucha,bouche,"(1, 1, 1)",4.1,3,8,4.79,2.26
désolant,désoler,"(0, 1, 1)",0.779999999999999,2,8,2.82,3.13
dresseur,dresser,"(0, 1, 1)",0.5,2,8,3.76,2.98
devisant,devis,"(0, 1, 1)",4.76,2,8,3.59,1.51
différer,différer,"(0, 1, 1)",0.28,2,8,3.13,3.13
délation,délat,"(0, 1, 1)",0.26,2,8,0.0,2.85
délirant,délire,"(0, 1, 1)",3.23999999999999,2,8,4.16,3.19
départir,départ,"(0, 1, 1)",0.04,2,8,5.03,2.95
dépotoir,dépot,"(0, 1, 1)",1.22,2,8,2.65,2.82
crémeuse,crème,"(0, 1, 1)",0.449999999999999,2,8,4.39,2.42
crémière,crème,"(0, 1, 1)",0.21,2,8,4.39,2.14
crinière,crin,"(0, 1, 1)",2.28,2,8,2.77,3.08
croiseur,croix,"(0, 1, 1)",2.46,2,8,4.64,3.01
croquant,croquer,"(0, 1, 1)",0.9,2,8,3.31,2.85
croyable,croire,"(0, 1, 1)",6.08,2,8,5.15,3.0
crucifié,crucifix,"(0, 1, 1)",3.73999999999999,2,8,3.42,3.07
cuirassé,cuirasse,"(0, 1, 1)",1.71,2,8,2.68,2.84
cupidité,cupide,"(0, 1, 1)",1.77,2,8,2.64,3.15
curables,cure,"(0, 1, 1)",0.01,2,8,3.97,1.53
cyniques,cyn,"(0, 1, 1)",0.9,2,8,1.58,2.92
assiégée,siège,"(1, 1, 1)",0.799999999999999,3,8,4.8,3.1
teigneux,teigne,"(0, 1, 1)",0.62,2,8,2.75,2.37
savonner,savon,"(0, 1, 1)",0.26,2,8,3.84,2.15
kérosène,kéros,"(0, 1, 1)",0.91,2,8,0.0,2.99
éminence,éminent,"(0, 1, 1)",1.18,2,8,3.32,3.02
exutoire,exut,"(0, 1, 1)",0.67,2,8,0.0,2.9
forcenée,force,"(0, 1, 1)",0.03,2,8,5.22,2.14
fugitifs,fugue,"(0, 1, 1)",6.49,2,8,3.23,3.16
furibard,fur,"(0, 1, 1)",0.17,2,8,4.09,1.54
gâchette,gâcher,"(0, 1, 1)",4.89,2,8,3.73,3.01
gâteries,gât,"(0, 1, 1)",1.33999999999999,2,8,0.0,2.29
globules,globe,"(0, 1, 1)",2.88,2,8,4.11,3.25
aboyeurs,aboi,"(0, 1, 1)",0.01,2,8,1.35,1.62
séculier,sécul,"(0, 1, 1)",0.0,2,8,0.0,2.75
seizième,seiz,"(0, 1, 1)",1.12,2,8,1.07,3.31
sélectif,sélect,"(0, 1, 1)",0.21,2,8,2.45,3.27
siégeait,siège,"(0, 1, 1)",0.11,2,8,4.8,2.8
toussota,toux,"(0, 1, 2)",0.0,3,8,3.51,1.07
piquetés,piquer,"(0, 1, 2)",0.0,3,8,3.88,1.23
attirail,attirer,"(0, 1, 1)",1.52,2,8,4.36,2.82
arthrite,arthr,"(0, 1, 1)",1.75,2,8,0.0,3.01
adjacent,adjac,"(0, 1, 1)",0.16,2,8,0.0,2.87
nativité,nat,"(0, 1, 2)",0.14,3,8,3.54,3.02
terrorise,terr,"(0, 1, 2)",4.39,3,9,2.33,2.68
aquarelle,aqua,"(0, 1, 1)",0.23,2,9,3.13,3.33
armoiries,armoire,"(0, 1, 1)",0.35,2,9,3.69,3.31
attirante,attirer,"(0, 1, 1)",5.83,2,9,4.36,3.1
ballerine,ballet,"(0, 1, 1)",1.23,2,9,3.81,2.93
balluchon,balle,"(0, 1, 1)",0.16,2,9,4.6,1.32
banderole,bande,"(0, 1, 1)",1.34,2,9,4.96,3.3
piquetage,piquer,"(0, 1, 2)",0.0,3,9,3.88,2.23
positiver,posit,"(0, 1, 2)",0.23,3,9,1.36,2.47
quadruplé,quatre,"(0, 1, 2)",0.06,3,9,5.42,2.9
régentant,régir,"(0, 1, 2)",0.67,3,9,2.67,1.02
savamment,savoir,"(0, 1, 2)",0.03,3,9,5.51,3.05
cradingue,crade,"(0, 1, 1)",0.12,2,9,2.89,1.47
ablations,ablat,"(0, 1, 1)",0.459999999999999,2,9,0.0,1.7
ablutions,ablut,"(0, 1, 1)",0.47,2,9,0.0,2.64
cafétéria,café,"(0, 1, 1)",4.08,2,9,4.76,3.15
cavalcade,cheval,"(0, 1, 1)",0.23,2,9,4.7,2.56
champêtre,champ,"(0, 1, 1)",0.47,2,9,4.75,3.19
binoclard,ocul,"(1, 1, 1)",2.22,3,9,0.0,2.11
biscornue,corne,"(1, 1, 1)",0.03,3,9,3.61,1.6
coaxiales,axe,"(1, 1, 1)",0.01,3,9,4.37,1.47
collabore,labor,"(1, 1, 1)",5.34,3,9,3.02,3.41
constellé,étoile,"(1, 1, 1)",0.14,3,9,4.38,2.17
damnation,damner,"(0, 1, 1)",1.7,2,9,2.32,2.93
débauchée,débauche,"(0, 1, 1)",0.7,2,9,3.33,2.13
débilités,débile,"(0, 1, 1)",0.08,2,9,4.11,2.3
débiteurs,débit,"(0, 1, 1)",0.55,2,9,4.24,2.85
décadence,décadent,"(0, 1, 1)",1.28,2,9,2.69,3.41
décemment,décent,"(0, 1, 1)",0.96,2,9,3.27,3.01
déchirant,déchirer,"(0, 1, 1)",1.11999999999999,2,9,3.53,2.9
déchirure,déchirer,"(0, 1, 1)",1.58,2,9,3.53,3.26
déclinant,déclin,"(0, 1, 1)",0.23,2,9,3.98,2.71
décoratif,décor,"(0, 1, 1)",0.5,2,9,4.21,3.17
déférence,déférer,"(0, 1, 1)",0.08,2,9,2.24,2.54
délateurs,délat,"(0, 1, 1)",0.17,2,9,0.0,2.18
démarreur,démarrer,"(0, 1, 1)",1.24,2,9,3.9,2.58
dénuement,dénu,"(0, 1, 1)",0.08,2,9,0.0,2.69
dépensait,dépense,"(0, 1, 1)",20.0099999999999,2,9,4.18,2.47
décelable,déceler,"(0, 1, 1)",0.04,2,9,3.37,2.12
crayeuses,craie,"(0, 1, 1)",0.02,2,9,3.32,1.61
croisette,croix,"(0, 1, 1)",0.0,2,9,4.64,2.88
cuillerée,cuillère,"(0, 1, 1)",1.15,2,9,3.71,2.65
cyclables,cycle,"(0, 1, 1)",0.0,2,9,4.43,3.3
dignement,digne,"(0, 1, 1)",1.8,2,9,4.4,3.36
associait,socio,"(1, 1, 1)",36.98,3,9,3.99,2.43
assommait,somme,"(1, 1, 1)",11.66,3,9,4.76,1.39
assommant,somme,"(1, 1, 1)",1.13,3,9,4.76,2.2
assommoir,somme,"(1, 1, 1)",0.02,3,9,4.76,2.27
attenante,tenir,"(1, 1, 1)",0.35,3,9,4.89,2.87
dépressif,dérpimer,"(0, 1, 1)",1.52,2,9,0.0,3.37
déprimant,déprimer,"(0, 1, 1)",3.57,2,9,3.05,3.44
coutumier,coutume,"(0, 1, 1)",0.84,2,9,3.84,3.1
couturier,couture,"(0, 1, 1)",3.16,2,9,3.89,3.32
conteneur,tenir,"(1, 1, 1)",2.37,3,9,4.89,3.22
contourna,tour,"(1, 1, 1)",5.72,3,9,5.37,1.77
déballage,balle,"(1, 1, 1)",0.3,3,9,4.6,2.72
débandade,bande,"(1, 1, 1)",0.58,3,9,4.96,2.81
débaptisé,baptême,"(1, 1, 1)",0.0,3,9,3.88,1.49
débectent,bec,"(1, 1, 1)",0.01,3,9,3.99,1.3
débordant,bord,"(1, 1, 1)",1.48,3,9,4.98,3.02
crânement,crâne,"(0, 1, 1)",0.01,2,9,4.2,2.12
crapuleux,crapule,"(0, 1, 1)",0.33,2,9,2.75,2.52
divinités,divin,"(0, 1, 1)",0.22,2,9,3.87,3.36
déserteur,désert,"(0, 1, 1)",3.08,2,9,4.31,2.93
désertion,désert,"(0, 1, 1)",1.09,2,9,4.31,2.95
désirable,désir,"(0, 1, 1)",1.18,2,9,4.48,3.14
désireuse,désir,"(0, 1, 1)",1.4,2,9,4.48,2.84
devanture,devant,"(0, 1, 1)",0.49,2,9,5.49,2.84
déviation,dévier,"(0, 1, 1)",1.0,2,9,3.25,3.37
devinette,devin,"(0, 1, 1)",2.96999999999999,2,9,3.29,2.84
dextérité,dextre,"(0, 1, 1)",0.32,2,9,2.53,3.02
diablesse,diable,"(0, 1, 1)",0.95,2,9,4.34,2.3
digestion,digérer,"(0, 1, 1)",1.48,2,9,3.44,3.37
digitales,digit,"(0, 1, 1)",2.5,2,9,2.12,3.34
alléchant,lécher,"(1, 1, 1)",0.26,3,9,3.51,2.77
amnésique,mnés,"(1, 1, 1)",3.6,3,9,0.0,2.94
anémiques,ém,"(1, 1, 1)",0.23,3,9,2.13,2.1
apprêtant,prêt,"(1, 1, 1)",0.07,3,9,4.99,2.48
aseptisés,sept,"(1, 1, 1)",0.03,3,9,5.0,1.73
diligence,diligent,"(0, 1, 1)",3.25,2,9,2.35,3.33
diminutif,diminuer,"(0, 1, 1)",1.17,2,9,4.25,3.0
disposons,disposer,"(0, 1, 1)",0.81,2,9,4.12,3.28
disquette,disque,"(0, 1, 1)",1.81,2,9,4.48,2.98
distingua,distingu,"(0, 1, 1)",16.88,2,9,0.0,2.7
diversion,divers,"(0, 1, 1)",4.26,2,9,4.82,3.45
crasseuse,crasse,"(0, 1, 1)",2.08,2,9,3.32,2.35
corpulent,corps,"(0, 1, 1)",0.66,2,9,5.35,2.31
côtelette,côte,"(0, 1, 1)",3.37,2,9,4.81,2.09
cotonnade,coton,"(0, 1, 1)",0.0,2,9,4.06,1.68
cotonneux,coton,"(0, 1, 1)",0.06,2,9,4.06,2.15
cotonnier,coton,"(0, 1, 1)",0.0,2,9,4.06,1.96
couchette,coucher,"(0, 1, 1)",2.0,2,9,4.56,2.73
courroucé,courroux,"(0, 1, 1)",0.57,2,9,2.91,2.26
acharnant,chair,"(1, 1, 1)",0.0,3,9,4.23,1.87
aggravait,grave,"(1, 1, 1)",6.28,3,9,4.94,2.12
dominical,dominic,"(0, 1, 1)",0.29,2,9,3.4,2.79
douceâtre,doux,"(0, 1, 1)",0.15,2,9,4.55,1.72
continuel,continuer,"(0, 1, 1)",1.10999999999999,2,9,4.89,2.64
débranche,branche,"(1, 1, 1)",5.39,3,9,4.42,2.76
décapotée,capot,"(1, 1, 1)",0.02,3,9,3.48,1.25
déclassés,classe,"(1, 1, 1)",0.0,3,9,5.14,2.58
déclencha,clenche,"(1, 1, 1)",17.9,3,9,1.69,2.51
décodeurs,code,"(1, 1, 1)",0.02,3,9,5.0,2.74
décoiffée,coiffe,"(1, 1, 1)",0.3,3,9,3.36,1.93
décolleté,col,"(1, 1, 1)",2.13,3,9,4.36,3.28
décolorée,couleur,"(1, 1, 1)",0.23,3,9,4.91,2.13
décourage,courage,"(1, 1, 1)",3.80999999999999,3,9,4.77,3.1
convulsif,convulser,"(0, 1, 1)",0.4,2,9,1.91,1.68
drôlement,drôle,"(0, 1, 1)",10.79,2,9,4.84,3.27
druidisme,druide,"(0, 1, 1)",0.0,2,9,2.96,1.95
dubitatif,doute,"(0, 1, 1)",0.08,2,9,5.22,2.87
dynamisez,dynamo,"(0, 1, 1)",0.01,2,9,3.26,1.34
échassier,échasse,"(0, 1, 1)",0.01,2,9,1.53,1.86
échiquier,échec,"(0, 1, 1)",0.7,2,9,4.56,3.48
éclatante,éclat,"(0, 1, 1)",3.73,2,9,3.95,3.25
décroiser,croix,"(1, 1, 1)",0.02,3,9,4.64,1.43
décrypter,crypt,"(1, 1, 1)",0.46,3,9,1.87,3.17
déculotté,culotte,"(1, 1, 1)",0.08,3,9,3.77,1.69
défaisait,faire,"(1, 1, 1)",0.04,3,9,6.34,1.81
déformait,forme,"(1, 1, 1)",3.37,3,9,5.35,1.57
concourir,concours,"(0, 1, 1)",0.55,2,9,4.9,3.32
confiseur,confit,"(0, 1, 1)",0.22,2,9,2.97,2.3
conifères,cône,"(0, 1, 1)",0.13,2,9,3.46,2.84
conseilla,conseil,"(0, 1, 1)",44.02,2,9,5.38,2.49
émulation,émul,"(0, 1, 1)",0.07,2,9,1.17,3.22
abaissant,baisser,"(1, 1, 1)",0.04,3,9,4.29,2.77
abreuvoir,breuv(er,"(1, 1, 1)",0.34,3,9,0.0,2.67
acclimate,climat,"(1, 1, 1)",0.48,3,9,4.6,1.94
accordéon,corde,"(1, 1, 1)",3.02,3,9,4.11,3.25
accoudoir,coude,"(1, 1, 1)",0.46,3,9,3.89,2.45
accoutumé,coutume,"(1, 1, 1)",0.96,3,9,3.84,2.46
écritoire,écrire,"(0, 1, 1)",0.4,2,9,4.87,2.05
contagion,contagier,"(0, 1, 1)",1.21,2,9,0.0,3.26
collégien,collège,"(0, 1, 1)",0.58,2,9,4.69,2.88
colonnade,colonne,"(0, 1, 1)",0.169999999999999,2,9,4.22,2.58
commodité,commode,"(0, 1, 1)",0.26,2,9,3.57,3.11
complexée,complexe,"(0, 1, 1)",0.06,2,9,4.66,2.42
composeur,composer,"(0, 1, 1)",4.31,2,9,3.94,1.39
concentra,concentrer,"(0, 1, 1)",8.5,2,9,4.19,2.54
concertée,concert,"(0, 1, 1)",0.35,2,9,4.66,3.0
climatisé,climat,"(0, 1, 1)",0.45,2,9,4.6,2.8
dégourdir,gourd,"(1, 1, 1)",1.41,3,9,1.93,2.54
dégoûtait,goût,"(1, 1, 1)",15.97,3,9,4.81,1.91
dégoûtant,goût,"(1, 1, 1)",20.5299999999999,3,9,4.81,3.07
dégueuler,gueul,"(1, 1, 1)",1.88,3,9,1.29,2.34
déjeunait,jeûne,"(1, 1, 1)",82.04,3,9,3.56,2.16
déjeuners,jeûne,"(1, 1, 1)",1.02,3,9,3.56,3.18
effarante,effarer,"(0, 1, 1)",0.22,2,9,0.0,2.34
égarement,égarer,"(0, 1, 1)",1.05,2,9,2.93,2.75
élévateur,élever,"(0, 1, 1)",2.21999999999999,2,9,4.14,2.74
élogieuse,éloge,"(0, 1, 1)",0.06,2,9,3.67,2.36
émanation,émaner,"(0, 1, 1)",0.77,2,9,2.46,3.0
embrayage,embrayer,"(0, 1, 1)",0.98,2,9,2.19,3.15
embuscade,embusquer,"(0, 1, 1)",5.03,2,9,1.48,3.48
errements,errer,"(0, 1, 1)",0.08,2,9,3.09,2.91
réveillon,éveil,"(1, 1, 1)",4.46,3,9,3.53,3.4
revenants,venir,"(1, 1, 1)",6.44,3,9,5.18,2.96
revendeur,vendre,"(1, 1, 1)",1.2,3,9,4.81,2.95
souteneur,tenir,"(1, 1, 1)",0.75,3,9,4.89,2.17
surbookée,book,"(1, 1, 1)",0.03,3,9,3.74,1.51
ennuyeuse,ennui,"(0, 1, 1)",20.43,2,9,3.92,3.03
enquêteur,enquête,"(0, 1, 1)",3.98,2,9,4.86,3.42
enveloppa,enveloppe,"(0, 1, 1)",5.02,2,9,4.14,1.93
envoûteur,envoûter,"(0, 1, 1)",0.0,2,9,2.24,1.28
clochette,cloche,"(0, 1, 1)",3.42999999999999,2,9,4.0,2.99
dépannage,panne,"(1, 1, 1)",1.17,3,9,4.17,3.06
dépaysant,pays,"(1, 1, 1)",0.16,3,9,5.79,2.32
dépeupler,peuple,"(1, 1, 1)",0.02,3,9,5.01,1.7
déplaisir,plaire,"(1, 1, 1)",1.03,3,9,4.15,2.55
choristes,choeur,"(0, 1, 1)",0.14,2,9,3.34,3.03
chuchotis,chuchoter,"(0, 1, 1)",0.13,2,9,2.66,1.33
cinglante,cingle,"(0, 1, 1)",0.2,2,9,2.03,2.78
clairière,clair,"(0, 1, 1)",1.83999999999999,2,9,4.89,3.08
épandages,épandre,"(0, 1, 1)",0.0,2,9,2.29,2.25
épaulette,épaule,"(0, 1, 1)",0.81,2,9,4.22,1.92
épicurien,épicur,"(0, 1, 1)",0.17,2,9,0.0,2.46
épinglage,épingle,"(0, 1, 1)",0.01,2,9,3.53,1.13
éprouvant,épreuve,"(0, 1, 1)",1.56999999999999,2,9,4.59,3.11
épuisette,épuiser,"(0, 1, 1)",0.51,2,9,3.19,1.98
érectiles,ériger,"(0, 1, 1)",0.11,2,9,3.37,2.13
éreintant,éreinter,"(0, 1, 1)",0.25,2,9,1.88,2.18
exigeante,exiger,"(0, 1, 1)",1.87,2,9,3.91,3.27
érudition,érudit,"(0, 1, 1)",0.4,2,9,3.32,3.06
escroquer,escroc,"(0, 1, 1)",1.0,2,9,3.57,2.65
ignominie,nom,"(1, 1, 1)",0.89,3,9,5.59,2.81
imposture,poste,"(1, 1, 1)",1.78,3,9,5.08,3.29
mécréants,créer,"(1, 1, 1)",0.36,3,9,4.97,3.0
racontars,conte,"(1, 1, 1)",1.08,3,9,4.19,2.21
rémission,mettre,"(1, 1, 1)",1.69,3,9,5.55,3.12
reniement,ni,"(1, 1, 1)",0.02,3,9,5.48,2.63
repassage,passe,"(1, 1, 1)",1.05,3,9,5.5,2.79
reporters,porter,"(1, 1, 1)",2.11,3,9,4.98,3.25
répulsion,puls,"(1, 1, 1)",0.56,3,9,1.86,2.8
dérisoire,rire,"(1, 1, 1)",1.38,3,9,4.79,3.31
dérouille,rouille,"(1, 1, 1)",2.03,3,9,3.34,1.63
déroutant,route,"(1, 1, 1)",0.94,3,9,5.17,3.04
déshonoré,honneur,"(1, 1, 1)",4.46,3,9,5.0,2.68
désoeuvré,oeuvre,"(1, 1, 1)",0.02,3,9,4.59,1.69
chaussons,chausser,"(0, 1, 1)",2.83,2,9,2.68,3.13
cheminant,chemin,"(0, 1, 1)",12.11,2,9,5.05,2.22
chemisier,chemise,"(0, 1, 1)",4.0,2,9,4.14,3.01
chevaline,cheval,"(0, 1, 1)",0.14,2,9,4.7,2.71
chicanait,chicane,"(0, 1, 1)",0.06,2,9,3.05,1.02
exorciste,exorc,"(0, 1, 1)",0.57,2,9,0.0,2.9
estimable,estim,"(0, 1, 1)",0.4,2,9,1.82,2.26
